EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,
5620283,EASTERN ALBANY (ZONE), ,12/10/1997,1200,Winter Storm, , ,0,0,0,0,NY,EST, ,2071091,Z,52,ALY,0,0, , , , , , , , , ,12/11/1997,800, , , , ,,"During the afternoon of December 10, moderate to heavy snow spread across eastern New York from the  southern Catskills and mid Hudson Valley northward to just south of the Capital District  The snow moved in quickly from the south and fell at a heavy rate shortly after onset.  The timing and rate of snowfall caused many traffic problems during the evening commute.  At Marlboro in southern Ulster County, two tractor-trailers got stuck across U. S. Route 9W.  This caused traffic to back up for more than four miles and forced the road to close for approximately four hours.  In Dutchess County, a tractor-trailer got stuck going up a hill and blocked U. S. Route 9 north of Hyde Park for four hours during the evening.  The snowfall exhibited a very tight south north cutoff.  For example, in Albany County the Albany County Airport received one inch of snow while Alcove in the extreme southern portion of the county received 8 inches.  Some other specific snowfall totals included: 7 inches at Berne in Albany County, 8 inches at Ghent in Columbia County, 7 inches at Poughkeepsie in Dutchess County, 8 inches at Cairo in Greene County and 9 inches at Kerhonkson in Ulster County.",11,,,
5619509,WESTERN ALBANY (ZONE), ,12/29/1997,1600,Winter Storm, , ,0,0,5000,0,NY,EST, ,2071099,Z,51,ALY,0,0, , , , , , , , , ,12/30/1997,1800, , , , ,,"On December 29 and 30, a winter storm tracked from Cape Hatteras to northern New England.  This storm produced heavy snow across the Catskills, eastern Mohawk Valley, southern Adirondacks, northern Saratoga County and the surrounding higher terrain north and west of the Capital District.  The heavy wet snow caused scattered power outages, especially in the Mohawk Valley and northern Catskills.  Power outages were most widespread in southern Herkimer, Fulton, Montgomery and Schoharie Counties.  At Amsterdam in Montgomery County, power was out for approximately eleven hours.  Across the remainder of eastern New York, the precipitation fell as a mix of snow, sleet and rain.  Due to this mixed precipitation event, snow totals only reached 2 to 5 inches in this region.  Some specific snowfall totals included: 19 inches at Summit in Schoharie County, 15 inches at Windham in western Greene County, 15 inches at Old Forge in northern Herkimer County, 11 inches at Indian Lake in Hamilton County, 18 inches at Little Falls in southern Herkimer County, 14 inches at Slide Mountain in western Ulster County, 9 inches at Warrensburg in Warren County and 11 inches at Caroga Lake in Fulton County.",12,,,
5630578,EASTERN ALBANY (ZONE), ,01/15/1998,1200,Winter Storm, , ,0,0,0,0,NY,EST, ,2072663,Z,52,ALY,0,0, , , , , , , , , ,01/16/1998,1200, , , , ,,"On January 15 and 16, a winter storm moved from the southeast Atlantic coast north to the southern New Jersey coast and then out to sea.  This storm dumped heavy snow across the southern Adirondacks and upper Hudson Valley.  From the Mohawk Valley south to the mid Hudson Valley the precipitation fell as a mix of snow, sleet and freezing rain.  In the eastern Mohawk Valley, Capital District, Catskills and northern Taconics, three to six inches of snow fell with significant accumulations of sleet and freezing rain.  Across much of Ulster and Dutchess Counties, a light accumulation of snow occurred followed by damaging accumulations of freezing rain and sleet.  In this area the freezing rain downed trees and power lines which resulted in power outages to approximately 6,000 customers.  Power outages were most widespread across northern Dutchess County and in the Towns of Ulster, Woodstock and Saugerties in Ulster County.  Some specific snowfall totals included: 8 inches at Stillwater Reservoir in northern Herkimer County, 7 inches at Indian Lake in Hamilton County, 7 inches at Bolton Landing in Warren County and 6 inches at Whitehall in Washington County.",13,,,
5630697,WESTERN ALBANY (ZONE), ,01/15/1998,1200,Winter Storm, , ,0,0,0,0,NY,EST, ,2072663,Z,51,ALY,0,0, , , , , , , , , ,01/16/1998,1200, , , , ,,"On January 15 and 16, a winter storm moved from the southeast Atlantic coast north to the southern New Jersey coast and then out to sea.  This storm dumped heavy snow across the southern Adirondacks and upper Hudson Valley.  From the Mohawk Valley south to the mid Hudson Valley the precipitation fell as a mix of snow, sleet and freezing rain.  In the eastern Mohawk Valley, Capital District, Catskills and northern Taconics, three to six inches of snow fell with significant accumulations of sleet and freezing rain.  Across much of Ulster and Dutchess Counties, a light accumulation of snow occurred followed by damaging accumulations of freezing rain and sleet.  In this area the freezing rain downed trees and power lines which resulted in power outages to approximately 6,000 customers.  Power outages were most widespread across northern Dutchess County and in the Towns of Ulster, Woodstock and Saugerties in Ulster County.  Some specific snowfall totals included: 8 inches at Stillwater Reservoir in northern Herkimer County, 7 inches at Indian Lake in Hamilton County, 7 inches at Bolton Landing in Warren County and 6 inches at Whitehall in Washington County.",14,,,
5629707,WESTERN ALBANY (ZONE), ,01/23/1998,300,Winter Storm, , ,0,0,0,0,NY,EST, ,2072690,Z,51,ALY,0,0, , , , , , , , , ,01/24/1998,100, , , , ,,"On January 23 and 24, a winter storm tracked from the North Carolina coast to Cape Cod.  This system produced heavy snow across the southern Adirondacks where a foot of snow fell.  In the upper Hudson Valley, eastern Mohawk Valley, Capital District, eastern Catskills and parts of the mid Hudson Valley, the snow changed to sleet and heavy freezing rain after several inches had fallen.  South of the Capital District the precipitation changed to rain before ending.  There were numerous traffic accidents but only minor injuries.  In eastern Washington County, power outages occurred from Granville south to the Town of Jackson.    The outages were due to tree limbs falling on power lines.  Some specific snowfall totals included: 12 inches at Indian Lake and 11 inches at Piseco Lake in Hamilton County, 9 inches at Conklingville in Saratoga County, 8 inches at East Jewett in Greene County, 6 inches at Alcove Reservoir in Albany County, 7 inches at Gloversville in Fulton County, 7 inches at Phoenecia in Ulster County and 6 inches at Whitehall in Washington County.",15,,,
5629695,EASTERN ALBANY (ZONE), ,01/23/1998,300,Winter Storm, , ,0,0,0,0,NY,EST, ,2072690,Z,52,ALY,0,0, , , , , , , , , ,01/24/1998,100, , , , ,,"On January 23 and 24, a winter storm tracked from the North Carolina coast to Cape Cod.  This system produced heavy snow across the southern Adirondacks where a foot of snow fell.  In the upper Hudson Valley, eastern Mohawk Valley, Capital District, eastern Catskills and parts of the mid Hudson Valley, the snow changed to sleet and heavy freezing rain after several inches had fallen.  South of the Capital District the precipitation changed to rain before ending.  There were numerous traffic accidents but only minor injuries.  In eastern Washington County, power outages occurred from Granville south to the Town of Jackson.    The outages were due to tree limbs falling on power lines.  Some specific snowfall totals included: 12 inches at Indian Lake and 11 inches at Piseco Lake in Hamilton County, 9 inches at Conklingville in Saratoga County, 8 inches at East Jewett in Greene County, 6 inches at Alcove Reservoir in Albany County, 7 inches at Gloversville in Fulton County, 7 inches at Phoenecia in Ulster County and 6 inches at Whitehall in Washington County.",16,,,
5631235,WESTERN ALBANY (ZONE), ,02/23/1998,2100,Winter Storm, , ,0,0,0,0,NY,EST, ,2072713,Z,51,ALY,0,0, , , , , , , , , ,02/25/1998,900, , , , ,,"From February 23 through 25, a winter storm tracked from the South Carolina coast to the Cape Cod area.  This storm dumped heavy snow across the eastern Catskills, eastern Mohawk Valley, southern Adirondacks, Washington County and eastern Rensselaer County.  The greatest snow totals occurred in the higher elevations of the Catskills and in the eastern Mohawk Valley.  In southern Herkimer County, snow laden trees fell onto power lines and cut power to approximately 500 customers.  Across the rest of eastern New York, snow totals were less because accumulations were elevation dependent.  In the lower elevations the snow frequently mixed with rain and sleet which reduced the snowfall totals to the 2 to 4 inch range.  Some specific snowfall totals included: 16 inches at Berne in Albany County, 19 inches at East Jewitt in western Greene County, 16 inches at Indian Lake in Hamilton County, 20 inches at Chepachet in southern Herkimer County, 18 inches at North Blenheim in Schoharie County, 25 inches at Slide Mountain in western Ulster County, 9 inches at North Creek at Warren County and 9 inches at Whitehall in Washington County.",17,,,
5632041,WESTERN ALBANY (ZONE), ,03/21/1998,200,Winter Storm, , ,0,0,0,0,NY,EST, ,2074002,Z,51,ALY,0,0, , , , , , , , , ,03/22/1998,1200, , , , ,,"During March 21 and 22, a coastal storm produced a mix of snow, sleet and freezing rain across eastern New York.  The precipitation fell mainly as snow in the southern Adirondacks, upper Hudson Valley and northern Catskills.  Snow totals in this region generally ranged from 6 to 10 inches.  Snowfall was much lighter over the remainder of the region due to the snow frequently mixing with and changing to sleet and freezing rain.  Interstate 88 in Schoharie County was closed for several hours due to numerous accidents.  Some specific snowfall totals included: 12 inches at Whitehall in Washington County, 7 inches at Berne in western Albany County, 8 inches at Saratoga Springs in Saratoga County, 10 inches at Stillwater Reservoir in northern Herkimer County, 9 inches at Bolton Landing in Warren County and 6 inches at Piseco Lake in Hamilton County.",18,,,
5681523,EASTERN ALBANY (ZONE), ,01/02/1999,2300,Winter Storm, , ,0,0,1000,0,NY,EST, ,1502756,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/03/1999,1900, , , , ,,"A deep area of low pressure moved from the Mississippi Valley into the central Great Lakes Region during the night of January 2 and January 3. With arctic air in place over New York State, a wintry mix of heavy sleet  and freezing rain resulted.  This mix of precipitation resulted in significant accumulations of ice across the region. Total melted precipitation exceeded an inch across the Mid Hudson Valley.     
	The storm resulted in hundreds of vehicular accidents or vehicles sliding off roadways. Two highways in Greene County (Route 23 and route 23A)  were temporarily closed due to very slick conditions. Ice buildup downed power lines which caused 2,500 residents to be without power in the Mid Hudson Valley and an additional 1200 customers without power in the Saratoga region. There were several flight delays or cancellations at the Albany International Airport.",19,,,
5681522,EASTERN ALBANY (ZONE), ,01/02/1999,2300,Winter Storm, , ,0,0,5000,0,NY,EST, ,1502756,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/03/1999,1900, , , , ,,"A deep area of low pressure moved from the Mississippi Valley into the central Great Lakes Region during the night of January 2 and January 3. With arctic air in place over New York State, a wintry mix of heavy sleet  and freezing rain resulted.  This mix of precipitation resulted in significant accumulations of ice across the region. Total melted precipitation exceeded an inch across the Mid Hudson Valley.     
	The storm resulted in hundreds of vehicular accidents or vehicles sliding off roadways. Two highways in Greene County (Route 23 and route 23A)  were temporarily closed due to very slick conditions. Ice buildup downed power lines which caused 2,500 residents to be without power in the Mid Hudson Valley and an additional 1200 customers without power in the Saratoga region. There were several flight delays or cancellations at the Albany International Airport.",20,,,
5681540,WESTERN ALBANY (ZONE), ,01/02/1999,2300,Winter Storm, , ,0,0,1000,0,NY,EST, ,1502756,Z,51,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/03/1999,1900, , , , ,,"A deep area of low pressure moved from the Mississippi Valley into the central Great Lakes Region during the night of January 2 and January 3. With arctic air in place over New York State, a wintry mix of heavy sleet  and freezing rain resulted.  This mix of precipitation resulted in significant accumulations of ice across the region. Total melted precipitation exceeded an inch across the Mid Hudson Valley.     
	The storm resulted in hundreds of vehicular accidents or vehicles sliding off roadways. Two highways in Greene County (Route 23 and route 23A)  were temporarily closed due to very slick conditions. Ice buildup downed power lines which caused 2,500 residents to be without power in the Mid Hudson Valley and an additional 1200 customers without power in the Saratoga region. There were several flight delays or cancellations at the Albany International Airport.",21,,,
5685616,WESTERN ALBANY (ZONE), ,01/14/1999,600,Winter Storm, , ,0,0,900,0,NY,EST, ,1502330,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/15/1999,1400, , , , ,,"Extremely cold arctic air moved into Eastern New York on January 13 and January 14. At the same time an area of low pressure formed in Kentucky. This low tracked east  into northern Virginia then turned north and moved through the Hudson Valley late on January 14 through January 15. The storm dumped heavy snow on the region followed by an extended period of sleet and freezing rain.  The onset of the snow was accompanied by dangerously cold conditions with temperatures as low as 9 below zero. Snowfall amounts included 11 inches at both the Albany International Airport and Little Falls in Herkimer County. 15 inches of snow fell at Gloversville in Fulton County. In addition to the usual traffic disruptions, the weight of the snow and ice caused a roof to cave in at a bowling alley in Rotterdam in Schenectady county. A roof also collapsed at a farm in Mayfield Fulton county which killed a cow and injured several others. The Adirondack Northway was closed between Exits 17 and 23  from 10AM  through 7PM on Friday the 15th due to very icy conditions.  There were also numerous flight delays or cancellations at the Albany National Airport.",22,,,
5685542,EASTERN ALBANY (ZONE), ,01/14/1999,600,Winter Storm, , ,0,0,2000,0,NY,EST, ,1502330,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/15/1999,1400, , , , ,,"Extremely cold arctic air moved into Eastern New York on January 13 and January 14. At the same time an area of low pressure formed in Kentucky. This low tracked east  into northern Virginia then turned north and moved through the Hudson Valley late on January 14 through January 15. The storm dumped heavy snow on the region followed by an extended period of sleet and freezing rain.  The onset of the snow was accompanied by dangerously cold conditions with temperatures as low as 9 below zero. Snowfall amounts included 11 inches at both the Albany International Airport and Little Falls in Herkimer County. 15 inches of snow fell at Gloversville in Fulton County. In addition to the usual traffic disruptions, the weight of the snow and ice caused a roof to cave in at a bowling alley in Rotterdam in Schenectady county. A roof also collapsed at a farm in Mayfield Fulton county which killed a cow and injured several others. The Adirondack Northway was closed between Exits 17 and 23  from 10AM  through 7PM on Friday the 15th due to very icy conditions.  There were also numerous flight delays or cancellations at the Albany National Airport.",23,,,
5691627,WESTERN ALBANY (ZONE), ,03/06/1999,1300,Winter Storm, , ,0,0,2000,0,NY,EST, ,1503117,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,03/07/1999,1000, , , , ,,"An area of low pressure developed in the Ohio Valley early on March 6. This low then tracked east , to the south of Interstate 80, across Pennsylvania and intensified as it slipped off the coast of Long Island by early March 7. The storm brought a significant snowfall to much of eastern New York. Snowfall amounts included 10 inches at Albany, 18 inches at Warrensburg in Warren County, 15 inches at Whitehall in Washington County and 16 inches at Speculator in Hamilton County. The snow was powdery but did result in 15 cancellations of flights at the Albany International Airport. The snow also caused the usual assortment of accidents and vehicles sliding off roadways.",24,,,
5691534,EASTERN ALBANY (ZONE), ,03/06/1999,1300,Winter Storm, , ,0,0,10000,0,NY,EST, ,1503117,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/07/1999,1000, , , , ,,"An area of low pressure developed in the Ohio Valley early on March 6. This low then tracked east , to the south of Interstate 80, across Pennsylvania and intensified as it slipped off the coast of Long Island by early March 7. The storm brought a significant snowfall to much of eastern New York. Snowfall amounts included 10 inches at Albany, 18 inches at Warrensburg in Warren County, 15 inches at Whitehall in Washington County and 16 inches at Speculator in Hamilton County. The snow was powdery but did result in 15 cancellations of flights at the Albany International Airport. The snow also caused the usual assortment of accidents and vehicles sliding off roadways.",25,,,
